Year,Month,Alpha Code of Origin Airport,Unique Numeric Code of Origin Airport,World Area Code of Origin Airport,City Name of Origin Airport,Alpha Code of Destination Airport,Numeric Code of Destination Airport,World Area Code of Destination Airport,City Name of Destination Airport,Carrier Alpha Code,Carrier Entity Code,Carrier Group Code,Distance of Segment,Service Class,Aircraft Group,Aircraft Type ID,Aircraft Configuration,Departures Performed,Departures Scheduled,Available Capacity in Pounds,Available Seats,Passengers Transported,Freight Transported,Mail Transported,Ramp in minutes,Airborne in minutes,Quarter
2011,3,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,1071,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,31.0,0,1253217.0,4588.0,2840.0,0.0,0.0,0,0,1
2010,6,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,1071,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,30.0,0,1241504.0,4440.0,3636.0,0.0,0.0,0,0,2
2010,5,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,1071,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,31.0,0,1283196.0,4588.0,3517.0,0.0,0.0,0,0,2
2011,4,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,1071,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,30.0,0,1212790.0,4440.0,3273.0,0.0,0.0,0,0,2
2011,2,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,1071,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,28.0,0,1131940.0,4144.0,2452.0,0.0,0.0,0,0,1
2010,7,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,1071,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,31.0,0,1313633.0,4588.0,4281.0,0.0,0.0,0,0,3
2011,1,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,1071,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,31.0,0,1253221.0,4588.0,4152.0,0.0,0.0,0,0,1
2010,8,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,1071,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,31.0,0,1306050.0,4588.0,3429.0,0.0,0.0,0,0,3
2010,11,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,1071,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,30.0,0,1212796.0,4440.0,3373.0,0.0,0.0,0,0,4
2010,6,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",CLO,1105,327,"CALI,COLOMBIA",4C,71100,0,1569,F,6,12,1,17.0,0,701074.0,2516.0,1718.0,0.0,0.0,0,0,2
2010,5,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",CLO,1105,327,"CALI,COLOMBIA",4C,71100,0,1569,F,6,12,1,18.0,0,736001.0,2664.0,1507.0,0.0,0.0,0,0,2
2010,8,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",CLO,1105,327,"CALI,COLOMBIA",4C,71100,0,1569,F,6,12,1,18.0,0,753738.0,2664.0,1437.0,0.0,0.0,0,0,3
2010,10,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",CLO,1105,327,"CALI,COLOMBIA",4C,71100,0,1569,F,6,12,1,18.0,0,751667.0,2664.0,1155.0,0.0,0.0,0,0,4
2010,9,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",CLO,1105,327,"CALI,COLOMBIA",4C,71100,0,1569,F,6,12,1,17.0,0,694806.0,2516.0,1066.0,0.0,0.0,0,0,3
2011,1,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",CLO,1105,327,"CALI,COLOMBIA",4C,71100,0,1569,F,6,12,1,10.0,0,399274.0,1480.0,820.0,0.0,0.0,0,0,1
